研报名称,机构名称,发布时间,行业,研报地址
房地产行业第45周周报：楼市成交同比降幅扩大；湖南平江县全面推行现房销售,中银证券,2025-11-11,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511111779167188_1.pdf?1762855834000.pdf
房地产日报：洛阳市调整住房公积金贷款,太平洋,2025-11-11,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511111779458846_1.pdf?1762896795000.pdf
房地产行业周报：五部门推智慧城市计划，新房及二手房成交走弱,华源证券,2025-11-11,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511111779498745_1.pdf?1762903210000.pdf
房地产行业周报：新房二手房成交面积同环比下降，福州发布预售新政,开源证券,2025-11-10,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511101778510410_1.pdf?1762764394000.pdf
房地产行业周报：湖南平江全面推行现房销售，各地楼市政策创新,西南证券,2025-11-10,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511101778634636_1.pdf?1762782814000.pdf
房地产日报：福建漳州市区三地块底价成交,太平洋,2025-11-09,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511091777969167_1.pdf?1762702095000.pdf
房地产日报：南京7宗宅地收金23.54亿元,太平洋,2025-11-09,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511091777969164_1.pdf?1762699006000.pdf
2025年10月全国新房市场报告,58安居客房产研究院,2025-11-07,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511071776853008_1.pdf?1762529435000.pdf
房地产行业周度观察,国新证券股份,2025-11-07,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511071776958795_1.pdf?1762543810000.pdf
2025年10月百城二手房市场月报,58安居客房产研究院,2025-11-06,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511061776216253_1.pdf?1762443837000.pdf
房地产日报：南京集中出让9宗涉宅地块,太平洋,2025-11-06,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511061776387001_1.pdf?1762464375000.pdf
房地产日报：杭州萧山新塘两宗宅地规划调整,太平洋,2025-11-05,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511051775439511_1.pdf?1762334155000.pdf
房地产行业2026年度投资策略：止跌之路：收入、预期、外力,国信证券,2025-11-05,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511051775482857_1.pdf?1762338344000.pdf
房地产行业周报：五部门支持商业地产REITs，广州发布好房子指引,华源证券,2025-11-05,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511051775660201_1.pdf?1762362549000.pdf
房地产日报：苏州高新区挂牌两宗低密住宅用地,太平洋,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041774816214_1.pdf?1762246082000.pdf
房地产行业第44周周报：十月百强房企销售同比走弱；“十五五”规划建议指明房地产高质量发展方向将聚焦完善制度、优化供给、提升品质,中银证券,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041774875499_1.pdf?1762254506000.pdf
房地产行业跟踪报告：第44周成交震荡，因城施策增供改善性住房稳市场,海通国际,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041774968926_1.pdf?1762277242000.pdf
房地产：二十届四中全会点评-推动行业高质量发展！,海通国际,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041774968927_1.pdf?1762268422000.pdf
房地产行业报告：推进现房销售制，短期预计拿地将进一步下滑,中邮证券,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041774996583_1.pdf?1762270601000.pdf
TOP100房企2025年10月销售数据点评：单月销售环比微增，“十五五”定调行业高质量发展,海通国际,2025-11-04,房地产开发,https://pdf.dfcfw.com/pdf/H3_AP202511041775009446_1.pdf?1762277137000.pdf
