研报名称,机构名称,发布时间,行业,研报地址
有色金属行业双周报：国际金价首次突破4500美元，白银价格刷新历史高位,东莞证券,2025-12-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512261808623568_1.pdf?1766770290000.pdf
有色金属行业点评报告：美国三季度GDP超预期，关注美联储降息预期变化,华龙证券,2025-12-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512261808644440_1.pdf?1766772979000.pdf
有色金属行业双周报：能源金属领跑，白银价格大幅上涨,国元证券,2025-12-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512261808696577_1.pdf?1766779517000.pdf
铜金属行业运营情况跟踪及展望,大公国际资信评估,2025-12-24,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512241807012929_1.pdf?1766568024000.pdf
有色金属周报：宏观风险逐步落地，看好后续金属行情,国金证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805597480_1.pdf?1766392049000.pdf
黑色金属周报：钢铁景气底部稳定,国金证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805598384_1.pdf?1766391417000.pdf
有色金属行业跟踪周报：黄金突破整理区间上行，白银做多情绪达到极致谨防短期剧烈回调,东吴证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805704321_1.pdf?1766404448000.pdf
有色金属行业周报：美国CPI超预期回落，关注有色板块,中邮证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805750248_1.pdf?1766410217000.pdf
铜行业快评：铜精矿长单加工费基准降为零，促使冶炼行业“反内卷”,国信证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805883631_1.pdf?1766428397000.pdf
有色金属行业2026年投资策略报告：实物资产的时代：把握工业金属投资机会,华龙证券,2025-12-22,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512221805881142_1.pdf?1766426345000.pdf
有色金属大宗金属周报：铜铝价格高位震荡，等待突破上行,华源证券,2025-12-21,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512211805228866_1.pdf?1766344859000.pdf
黄金近期展望：美联储降息落地，金价剑指4300美元,国新证券股份,2025-12-19,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512191803848402_1.pdf?1766167413000.pdf
金属行业2026年度展望（Ⅲ）：弱供给周期下的行业配置属性再探讨—小金属板块估值及收益弹性有望释放,东兴证券,2025-12-18,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512181802957896_1.pdf?1766060822000.pdf
金属行业2026年度展望（Ⅱ）：弱供给周期下的行业配置属性再探讨—流动性溢价将支撑贵金属定价重心持续上移,东兴证券,2025-12-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512171802140290_1.pdf?1765958740000.pdf
2026年度策略：贵金属牛市的下半场,中邮证券,2025-12-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512171802445083_1.pdf?1765995823000.pdf
2025年电解铝行业运行研究报告,大公国际资信评估,2025-12-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512171802450790_1.pdf?1765996302000.pdf
有色金属行业深度研究：求“铜”存异，负加工费时代的铜冶炼企业,联合资信评估,2025-12-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512171802429344_1.pdf?1765993783000.pdf
全球十五大铜矿企业三季报汇总：非中资海外12家矿企前三季度产量下滑，全球未来新增项目仍然较少,华鑫证券,2025-12-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512171802395592_1.pdf?1765989428000.pdf
金属行业2026年度展望（Ⅰ）：弱供给周期下的行业配置属性再探讨 —工业金属板块已进入新一轮强景气周期,东兴证券,2025-12-16,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512161801565170_1.pdf?1765890315000.pdf
多应用场景下新型钢边框可靠性评估,江苏中坚金属材料,2025-12-16,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512161801635008_1.pdf?1765900646000.pdf
有色金属2026年度策略,华安证券,2025-12-16,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512161801801482_1.pdf?1765915456000.pdf
有色金属行业研究：美联储如期降息，继续看好有色金属行情,国金证券,2025-12-15,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512151800767177_1.pdf?1765785843000.pdf
有色金属行业周报：风偏调整引发回调，建议逢低增配有色板块,中邮证券,2025-12-15,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512151800883479_1.pdf?1765800395000.pdf
有色金属大宗金属周报：美联储如期降息25BP，铜价上行,华源证券,2025-12-14,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512141800217678_1.pdf?1765714704000.pdf
有色金属行业双周报：美联储12月如期降息25基点，持续关注后续降息节奏,东莞证券,2025-12-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512121798984594_1.pdf?1765556842000.pdf
有色金属行业深度：矿业巨头启示录之五：艾芬豪的崛起之路，从勘查先锋到世界级矿企,五矿证券,2025-12-12,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512121799000346_1.pdf?1765559113000.pdf
锡行业专题：矿端紧缺，库存低位,国信证券,2025-12-10,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512101797703646_1.pdf?1765392975000.pdf
有色金属行业周报：LME铜库存注销，推动铜价走高,华鑫证券,2025-12-09,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512091796820818_1.pdf?1765276072000.pdf
有色金属行业跟踪周报：降息预期进一步强化叠加多个金属仓单告急，有色录得环比上涨,东吴证券,2025-12-09,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512091797014853_1.pdf?1765301471000.pdf
有色金属行业双周报：工业金属领跑，白银价格大幅上涨,国元证券,2025-12-09,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512091797093974_1.pdf?1765311589000.pdf
有色金属行业报告：铜逼仓上行引领金属牛市,中邮证券,2025-12-08,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512081796313786_1.pdf?1765208143000.pdf
A股锂矿行业2025年三季报梳理分析：需求边际改善，锂价反转上行,五矿证券,2025-12-08,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512081796387603_1.pdf?1765221773000.pdf
2026年铝产业链投资展望：从周期波动到红利稳健：电解铝的稀缺性转型与价值重估,东吴证券,2025-12-07,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512071795272542_1.pdf?1765104056000.pdf
有色金属大宗金属周报：宏观催化叠加国内大幅去库，铜价突破上行,华源证券,2025-12-07,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512071795685672_1.pdf?1765122762000.pdf
有色金属行业研究：铜现货愈发紧张，看好有色春季躁动,国金证券,2025-12-07,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512071795725102_1.pdf?1765128766000.pdf
有色金属行业行业点评报告：全球铜矿短缺与区域性供应失衡推升铜价,中国银河,2025-12-06,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512061795143607_1.pdf?1765042468000.pdf
市场洞察：资源战争升级！战略金属引爆全球博弈,头豹研究院,2025-12-03,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512031793268505_1.pdf?1764790914000.pdf
有色金属行业周报：美联储降息预期再升温，矿冶博弈刺激铜价上涨,中国银河,2025-12-02,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512021792387699_1.pdf?1764673913000.pdf
有色金属行业报告：白银突破上行，看好贵金属表现,中邮证券,2025-12-01,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512011791682573_1.pdf?1764580218000.pdf
有色月跟踪：钴供应危机持续，价格有望再上新台阶,五矿证券,2025-12-01,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202512011791969457_1.pdf?1764617234000.pdf
有色金属大宗金属周报：铜冶炼利润周期有望见底，铜价或突破上行,华源证券,2025-11-30,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511301791150169_1.pdf?1764507680000.pdf
有色金属周报：宁德锂矿复产利空落地，铜冶炼减产预期再度升温,国金证券,2025-11-30,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511301791199479_1.pdf?1764515985000.pdf
有色金属行业双周报：美联储降息预期反复，金属价格持续震荡,东莞证券,2025-11-28,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511281789975839_1.pdf?1764346577000.pdf
镍、钢和汽车：印尼的出口禁令和国内增值,世界银行,2025-11-27,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511271789294310_1.pdf?1764256061000.pdf
有色金属行业2026年年度策略：势如破竹确立新周期，行业景气将继续上行,中国银河,2025-11-27,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511271789328094_1.pdf?1764258392000.pdf
2026年铜行业年度策略：矿端紧缺逻辑延续，金融环境利好大宗商品价格,东吴证券,2025-11-27,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511271789464660_1.pdf?1764276945000.pdf
2026年铜行业展望：流动性叠加供需，重视有色的资源属性,中邮证券,2025-11-26,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511261788558814_1.pdf?1764153193000.pdf
有色金属行业周报：锑价下跌半年后反弹，看好锑板块,华鑫证券,2025-11-25,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511251787864068_1.pdf?1764057765000.pdf
有色金属行业报告：宏观扰动加剧，建议逢低做多贵金属,中邮证券,2025-11-25,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511251788032626_1.pdf?1764081841000.pdf
有色金属行业双周报：贵金属价格持续震荡，锑价回涨明显,国元证券,2025-11-25,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511251788116676_1.pdf?1764092099000.pdf
有色金属行业：“低TC”时代来临：铜冶炼企业的突围与重塑,五矿证券,2025-11-25,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511251788142105_1.pdf?1764096687000.pdf
有色金属行业：铜产业链的脱碳挑战,五矿证券,2025-11-25,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511251788142107_1.pdf?1764096378000.pdf
有色金属行业2026年上半年投资策略：有色潮起逐风暖，稀金潜龙待云升,东莞证券,2025-11-24,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511241787480886_1.pdf?1764004635000.pdf
有色金属大宗金属周报：美联储12月降息预期扰动，铜价高位震荡,华源证券,2025-11-24,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511241787445565_1.pdf?1763999695000.pdf
有色金属行业跟踪周报：宏观降息预期下行叠加产业步入淡季，工业金属价格本周回调,东吴证券,2025-11-24,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511241787634879_1.pdf?1764025798000.pdf
有色金属行业研究：降息预期走弱，有色板块布局时点已至,国金证券,2025-11-23,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511231786814354_1.pdf?1763913483000.pdf
碳酸锂2026年供需格局展望：反转将至,五矿证券,2025-11-23,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511231786863498_1.pdf?1763920902000.pdf
有色金属行业2025年三季报综述：宏观宽松预期叠加不确定性增强，有色行业整体表现亮眼,华龙证券,2025-11-20,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511201784982249_1.pdf?1763660640000.pdf
有色金属行业周报：储能市场景气，碳酸锂需求维持高增,中邮证券,2025-11-18,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511181783496551_1.pdf?1763456255000.pdf
有色金属周报：缺电行情演绎持续，铝锂加速上行,国金证券,2025-11-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511171782850080_1.pdf?1763367728000.pdf
有色金属行业跟踪周报：美国政府重启缓解流动性担忧，降息预期左右贵金属短期价格走向,东吴证券,2025-11-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511171782882180_1.pdf?1763371751000.pdf
有色金属行业周报：美政府重启，流动性边际改善有望提振金属价格,中国银河,2025-11-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511171783075373_1.pdf?1763397800000.pdf
钨金属行业研究报告：供给趋紧需求增加，钨价有望维持高位,国元证券,2025-11-17,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511171783167071_1.pdf?1763413257000.pdf
有色金属大宗金属周报：铝价持续上行，电解铝盈利延续扩张,华源证券,2025-11-16,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511161782390436_1.pdf?1763304061000.pdf
有色金属周报：美政府重启，流动性改善有助价格表现,民生证券,2025-11-16,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511161782333488_1.pdf?1763303110000.pdf
金属行业2026年投资策略：供需与降息共振，静待盈利与估值双升,国信证券,2025-11-14,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511141781065171_1.pdf?1763120769000.pdf
有机硅行业点评：有机硅单体厂计划协调减产，价格有望走入上升通道,国信证券,2025-11-14,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511141781265126_1.pdf?1763146617000.pdf
有色金属行业双周报：美联储降息预期存疑，黄金白银大幅震荡,东莞证券,2025-11-14,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511141781228968_1.pdf?1763141281000.pdf
锑行业深度：供需增速错配或推升行业进入强景气周期,东兴证券,2025-11-14,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511141781271383_1.pdf?1763147308000.pdf
2024年有色金属行业经济运行报告,,2025-11-13,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511131780701687_1.pdf?1763070201000.pdf
有色金属行业跟踪周报：中美制造业数据均不及预期，工业金属价格震荡偏弱,东吴证券,2025-11-11,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511111779114776_1.pdf?1762848430000.pdf
有色金属行业2025Q3总结：Q3盈利同比继续上行，拥抱资源新周期,民生证券,2025-11-11,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511111779339452_1.pdf?1762879722000.pdf
2025中国稀土产业市场洞察报告：从资源到战略武器，中美博弈的稀土战场,长沙景略智创信息技术,2025-11-10,有色金属,https://pdf.dfcfw.com/pdf/H3_AP202511081777588066_1.pdf?1762770219000.pdf
